PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,RA_FGM,RA_FGA,RA_FG_PCT,Paint_FGM,Paint_FGA,Paint_FG_PCT,Mid-Range_FGM,Mid-Range_FGA,Mid-Range_FG_PCT,Left_Corner_FGM,Left_Corner_FGA,Left_Corner_FG_PCT,Right_Corner_FGM,Right_Corner_FGA,Right_Corner_FG_PCT,Above_Break_FGM,Above_Break_FGA,Above_Break_FG_PCT,Backcourt_FGM,Backcourt_FGA,Backcourt_FG_PCT
1629279,Gerard Tarin,1612709904,SXF,21.0,6,12,0.5,1,4,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1628960,Grayson Allen,1612709903,SLC,23.0,5,5,1.0,1,2,0.5,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,5,16,0.313,0.0,0.0,0.0
1627824,Guerschon Yabusele,1612709915,MNE,22.0,5,6,0.833,0,1,0.0,0.0,1.0,0.0,,,,0.0,2.0,0.0,1,4,0.25,0.0,0.0,0.0
1629275,Gyorgy Goloman,1612709919,WES,22.0,12,20,0.6,6,10,0.6,5.0,7.0,0.714,2.0,2.0,1.0,0.0,1.0,0.0,6,20,0.3,0.0,0.0,0.0
101124,Hakim Warrick,1612709911,IWA,36.0,30,40,0.75,7,21,0.333,9.0,18.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,0,1,0.0,0.0,0.0,0.0
1628385,Harry Giles III,1612709914,STO,20.0,4,5,0.8,3,5,0.6,4.0,7.0,0.571,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.5,0.0,0.0,0.0
1629312,Haywood Highsmith,1612709909,DEL,22.0,26,50,0.52,13,28,0.464,6.0,17.0,0.353,9.0,16.0,0.563,1.0,6.0,0.167,15,41,0.366,0.0,1.0,0.0
1627740,Henry Ellenson,1612709917,GRD,21.0,13,17,0.765,6,16,0.375,4.0,14.0,0.286,0.0,4.0,0.0,2.0,5.0,0.4,9,23,0.391,0.0,0.0,0.0
1628387,Ike Anigbogu,1612709910,FWN,20.0,30,46,0.652,10,26,0.385,3.0,16.0,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1628095,Ike Nwamu,1612709927,WIS,25.0,14,20,0.7,0,4,0.0,2.0,6.0,0.333,0.0,6.0,0.0,2.0,4.0,0.5,7,29,0.241,0.0,0.0,0.0
1629067,Isaac Bonga,1612709905,SBL,19.0,20,38,0.526,11,27,0.407,7.0,12.0,0.583,2.0,2.0,1.0,2.0,3.0,0.667,16,40,0.4,0.0,0.0,0.0
1628554,Isaac Hamilton,1612709893,CTN,24.0,4,6,0.667,0,8,0.0,1.0,9.0,0.111,1.0,1.0,1.0,2.0,3.0,0.667,1,7,0.143,0.0,0.0,0.0
1629353,Isaac Humphries,1612709913,ERI,20.0,27,41,0.659,5,12,0.417,1.0,4.0,0.25,3.0,7.0,0.429,2.0,3.0,0.667,3,8,0.375,0.0,0.0,0.0
1629311,Isaiah Armwood,1612709928,CAP,27.0,4,4,1.0,2,4,0.5,1.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0
1628515,Isaiah Briscoe,1612709925,LAK,22.0,6,11,0.545,2,3,0.667,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.5,0.0,0.0,0.0
1627766,Isaiah Cousins,1612709903,SLC,24.0,24,42,0.571,11,27,0.407,10.0,32.0,0.313,2.0,8.0,0.25,1.0,3.0,0.333,13,45,0.289,0.0,0.0,0.0
1628392,Isaiah Hartenstein,1612709908,RGV,20.0,11,13,0.846,5,11,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0
1628439,Isaiah Hicks,1612709919,WES,24.0,71,106,0.67,17,38,0.447,13.0,42.0,0.31,0.0,0.0,0.0,0.0,1.0,0.0,6,21,0.286,0.0,0.0,0.0
1629145,Isaiah Wilkins,1612709922,GBO,23.0,9,14,0.643,2,4,0.5,0.0,4.0,0.0,2.0,4.0,0.5,1.0,4.0,0.25,3,9,0.333,0.0,0.0,0.0
1629243,Ismael Sanogo,1612709921,LIN,22.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,0.0,0.0,0.0,0.0
1629226,Ismaila Kane,1612709926,MHU,21.0,3,5,0.6,0,1,0.0,0.0,1.0,0.0,1.0,2.0,0.5,0.0,1.0,0.0,1,4,0.25,0.0,0.0,0.0
1628397,Ivan Rabb,1612709926,MHU,21.0,20,30,0.667,3,5,0.6,7.0,16.0,0.438,0.0,2.0,0.0,0.0,1.0,0.0,7,13,0.538,0.0,0.0,0.0
1627938,J.J. Avila,1612709918,TEX,27.0,10,12,0.833,8,11,0.727,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0,5,0.0,0.0,0.0,0.0
1629122,J.P. Macura,1612709922,GBO,23.0,36,62,0.581,7,14,0.5,2.0,3.0,0.667,3.0,10.0,0.3,2.0,8.0,0.25,13,41,0.317,0.0,1.0,0.0
1628580,JaCorey Williams,1612709893,CTN,24.0,56,79,0.709,33,77,0.429,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
203960,JaKarr Sampson,1612709923,WCB,25.0,15,21,0.714,3,10,0.3,3.0,8.0,0.375,0.0,0.0,0.0,0.0,1.0,0.0,2,4,0.5,0.0,0.0,0.0
1628980,Jacob Evans,1612709902,SCW,21.0,1,2,0.5,2,6,0.333,3.0,7.0,0.429,0.0,0.0,0.0,0.0,2.0,0.0,1,3,0.333,0.0,0.0,0.0
1629131,Jairus Lyles,1612709903,SLC,23.0,18,33,0.545,6,25,0.24,3.0,17.0,0.176,0.0,1.0,0.0,2.0,3.0,0.667,21,54,0.389,0.0,1.0,0.0
1627902,Jaleel Cousins,1612709902,SCW,25.0,6,7,0.857,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1627883,Jalen Jones,1612709893,CTN,25.0,4,4,1.0,2,7,0.286,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0
1629297,Jameel McKay,1612709923,WCB,26.0,2,2,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0.0,0.0,0.0,0.0
1627866,Jameel Warney,1612709918,TEX,24.0,36,58,0.621,29,68,0.426,7.0,19.0,0.368,1.0,2.0,0.5,0.0,4.0,0.0,16,55,0.291,0.0,1.0,0.0
1628503,Jamel Artis,1612709924,ACC,25.0,23,36,0.639,15,30,0.5,16.0,44.0,0.364,3.0,11.0,0.273,3.0,6.0,0.5,17,49,0.347,0.0,0.0,0.0
203923,James Young,1612709927,WIS,23.0,26,46,0.565,9,22,0.409,5.0,18.0,0.278,1.0,10.0,0.1,3.0,4.0,0.75,35,73,0.479,0.0,0.0,0.0
1628876,Jared Brownridge,1612709909,DEL,24.0,8,16,0.5,3,4,0.75,2.0,9.0,0.222,4.0,13.0,0.308,5.0,9.0,0.556,25,66,0.379,0.0,2.0,0.0
1629375,Jared Sam,1612709910,FWN,23.0,1,2,0.5,4,8,0.5,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1629123,Jared Terrell,1612709911,IWA,23.0,26,42,0.619,8,24,0.333,14.0,39.0,0.359,3.0,9.0,0.333,1.0,5.0,0.2,10,45,0.222,0.0,0.0,0.0
203950,Jarnell Stokes,1612709904,SXF,24.0,1,2,0.5,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
1628417,Jaron Blossomgame,1612709893,CTN,25.0,59,89,0.663,18,41,0.439,6.0,21.0,0.286,2.0,2.0,1.0,0.0,1.0,0.0,12,35,0.343,0.0,0.0,0.0
202363,Jarvis Varnado,1612709926,MHU,30.0,2,6,0.333,1,2,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1628393,Jawun Evans,1612709900,NAS,22.0,35,71,0.493,30,68,0.441,28.0,54.0,0.519,2.0,5.0,0.4,2.0,4.0,0.5,7,22,0.318,0.0,2.0,0.0
1628547,Jay Wright,1612709925,LAK,24.0,5,7,0.714,1,4,0.25,2.0,9.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,0.0,0.0,0.0
1629121,Jaylen Adams,1612709913,ERI,22.0,22,33,0.667,1,10,0.1,3.0,15.0,0.2,1.0,2.0,0.5,2.0,8.0,0.25,29,81,0.358,0.0,0.0,0.0
1628965,Jaylen Barford,1612709922,GBO,22.0,37,58,0.638,11,32,0.344,18.0,38.0,0.474,1.0,1.0,1.0,1.0,7.0,0.143,29,61,0.475,0.0,4.0,0.0
1628537,Jaylen Morris,1612709927,WIS,23.0,26,38,0.684,3,6,0.5,1.0,3.0,0.333,0.0,3.0,0.0,0.0,2.0,0.0,4,14,0.286,0.0,0.0,0.0
1628599,Je'Lon Hornbeak,1612709910,FWN,24.0,1,3,0.333,1,2,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6,11,0.545,0.0,0.0,0.0
1626586,Jeff Ledbetter,1612709890,AUS,30.0,7,15,0.467,4,6,0.667,11.0,15.0,0.733,1.0,3.0,0.333,0.0,0.0,0.0,38,114,0.333,0.0,0.0,0.0
1629166,Jeff Roberson,1612709915,MNE,22.0,13,32,0.406,2,8,0.25,1.0,4.0,0.25,2.0,6.0,0.333,4.0,10.0,0.4,8,27,0.296,0.0,0.0,0.0
1629203,Jemerrio Jones,1612709905,SBL,23.0,45,73,0.616,7,17,0.412,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,4,18,0.222,0.0,1.0,0.0
1628611,Jeremiah Hill,1612709925,LAK,23.0,3,6,0.5,5,12,0.417,3.0,5.0,0.6,2.0,3.0,0.667,0.0,6.0,0.0,9,24,0.375,0.0,1.0,0.0
1628526,Jeremy Hollowell,1612709913,ERI,24.0,28,47,0.596,3,13,0.231,0.0,2.0,0.0,4.0,8.0,0.5,1.0,2.0,0.5,13,36,0.361,0.0,0.0,0.0
1629010,Jerome Robinson,1612709924,ACC,21.0,13,21,0.619,7,19,0.368,12.0,26.0,0.462,2.0,5.0,0.4,0.0,0.0,0.0,18,38,0.474,0.0,0.0,0.0
1628975,Jevon Carter,1612709926,MHU,23.0,37,70,0.529,10,30,0.333,9.0,23.0,0.391,5.0,11.0,0.455,5.0,8.0,0.625,17,53,0.321,0.0,1.0,0.0
1629147,Joe Chealey,1612709922,GBO,23.0,35,68,0.515,17,46,0.37,11.0,30.0,0.367,1.0,2.0,0.5,0.0,1.0,0.0,12,33,0.364,0.0,1.0,0.0
1629362,Joe Kilgore,1612709923,WCB,22.0,25,47,0.532,9,25,0.36,3.0,11.0,0.273,1.0,7.0,0.143,0.0,3.0,0.0,6,28,0.214,0.0,0.0,0.0
1629137,Joel Berry II,1612709905,SBL,23.0,10,23,0.435,15,26,0.577,2.0,13.0,0.154,0.0,1.0,0.0,0.0,1.0,0.0,11,43,0.256,0.0,0.0,0.0
204254,John Bohannon,1612709915,MNE,27.0,17,22,0.773,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1628617,John Dawson,1612709922,GBO,23.0,0,1,0.0,1,3,0.333,0.0,2.0,0.0,2.0,3.0,0.667,0.0,1.0,0.0,1,7,0.143,0.0,0.0,0.0
1628552,John Gillon,1612709913,ERI,24.0,20,39,0.513,2,12,0.167,3.0,4.0,0.75,1.0,1.0,1.0,2.0,3.0,0.667,17,48,0.354,0.0,0.0,0.0
204066,John Holland,1612709890,AUS,30.0,12,20,0.6,1,3,0.333,5.0,15.0,0.333,1.0,8.0,0.125,1.0,3.0,0.333,13,37,0.351,0.0,0.0,0.0
203098,John Jenkins,1612709919,WES,27.0,21,28,0.75,4,17,0.235,36.0,74.0,0.486,2.0,4.0,0.5,0.0,1.0,0.0,30,66,0.455,0.0,0.0,0.0
204181,John Petrucelli,1612709925,LAK,26.0,21,37,0.568,7,19,0.368,2.0,11.0,0.182,2.0,4.0,0.5,2.0,7.0,0.286,10,19,0.526,0.0,0.0,0.0
1628405,Johnathan Motley,1612709924,ACC,23.0,88,116,0.759,19,48,0.396,10.0,18.0,0.556,0.0,5.0,0.0,2.0,4.0,0.5,9,31,0.29,0.0,0.0,0.0
1629140,Johnathan Williams,1612709905,SBL,23.0,81,112,0.723,30,69,0.435,5.0,19.0,0.263,0.0,0.0,0.0,0.0,3.0,0.0,2,16,0.125,0.0,0.0,0.0
1629148,Johnny Hamilton,1612709917,GRD,24.0,41,62,0.661,18,33,0.545,2.0,11.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.5,0.0,0.0,0.0
1626281,Jon Horford,1612709917,GRD,27.0,10,13,0.769,3,7,0.429,0.0,5.0,0.0,1.0,2.0,0.5,0.0,1.0,0.0,0,2,0.0,0.0,0.0,0.0
1627218,Jon Octeus,1612709923,WCB,27.0,17,35,0.486,4,17,0.235,1.0,2.0,0.5,1.0,2.0,0.5,2.0,5.0,0.4,4,18,0.222,0.0,0.0,0.0
1628413,Jonah Bolden,1612709909,DEL,22.0,11,18,0.611,1,6,0.167,1.0,6.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,8,26,0.308,0.0,0.0,0.0
1629236,Jonathan Stark,1612709911,IWA,23.0,17,28,0.607,13,32,0.406,16.0,43.0,0.372,3.0,3.0,1.0,1.0,4.0,0.25,15,40,0.375,0.0,1.0,0.0
1629153,Jordan Barnett,1612709927,WIS,22.0,17,21,0.81,3,3,1.0,2.0,5.0,0.4,2.0,7.0,0.286,0.0,2.0,0.0,9,32,0.281,0.0,0.0,0.0
1626999,Jordan Green,1612709890,AUS,25.0,22,32,0.688,2,5,0.4,7.0,20.0,0.35,1.0,3.0,0.333,2.0,3.0,0.667,3,5,0.6,0.0,1.0,0.0
1629235,Jordan Howard,1612709918,TEX,22.0,1,2,0.5,0,1,0.0,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,2,8,0.25,0.0,0.0,0.0
1628070,Jordan Loyd,1612709920,RAP,25.0,48,72,0.667,14,25,0.56,10.0,25.0,0.4,4.0,12.0,0.333,4.0,9.0,0.444,21,58,0.362,0.0,0.0,0.0
1629162,Jordan McLaughlin,1612709921,LIN,22.0,34,46,0.739,7,17,0.412,4.0,6.0,0.667,4.0,10.0,0.4,5.0,8.0,0.625,18,74,0.243,0.0,0.0,0.0
203895,Jordan McRae,1612709928,CAP,27.0,28,43,0.651,13,36,0.361,13.0,28.0,0.464,7.0,9.0,0.778,0.0,2.0,0.0,8,31,0.258,0.0,0.0,0.0
1626296,Jordan Sibert,1612709913,ERI,26.0,8,10,0.8,1,6,0.167,0.0,5.0,0.0,7.0,16.0,0.438,2.0,10.0,0.2,17,45,0.378,0.0,0.0,0.0
1629306,Josh Newkirk,1612709918,TEX,24.0,3,8,0.375,0,3,0.0,2.0,3.0,0.667,0.0,2.0,0.0,2.0,3.0,0.667,6,17,0.353,0.0,1.0,0.0
1629350,Jovan Mooring,1612709917,GRD,23.0,3,4,0.75,2,7,0.286,2.0,5.0,0.4,1.0,1.0,1.0,0.0,1.0,0.0,3,10,0.3,0.0,1.0,0.0
1629308,Juan Toscano-Anderson,1612709902,SCW,25.0,16,27,0.593,6,13,0.462,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0
1627395,Julian Washburn,1612709890,AUS,26.0,12,22,0.545,4,7,0.571,13.0,31.0,0.419,10.0,17.0,0.588,2.0,4.0,0.5,14,33,0.424,0.0,0.0,0.0
1629167,Justin Bibbs,1612709915,MNE,22.0,19,24,0.792,2,8,0.25,5.0,11.0,0.455,5.0,9.0,0.556,1.0,8.0,0.125,8,35,0.229,0.0,2.0,0.0
202712,Justin Harper,1612709905,SBL,29.0,0,1,0.0,2,4,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4,10,0.4,0.0,0.0,0.0
1628992,Justin Jackson,1612709925,LAK,21.0,8,11,0.727,0,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4,17,0.235,0.0,0.0,0.0
1628618,Justin Leon,1612709889,OKL,23.0,20,31,0.645,3,12,0.25,1.0,3.0,0.333,2.0,10.0,0.2,2.0,6.0,0.333,11,45,0.244,0.0,0.0,0.0
1629212,Justin Reyes,1612709903,SLC,23.0,5,10,0.5,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,1,0.0,0.0,0.0,0.0
202799,Justin Tubbs,1612709918,TEX,31.0,6,9,0.667,0,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,7,22,0.318,0.0,0.0,0.0
203909,KJ McDaniels,1612709889,OKL,25.0,41,62,0.661,10,31,0.323,4.0,5.0,0.8,2.0,9.0,0.222,1.0,3.0,0.333,11,28,0.393,0.0,1.0,0.0
1628443,Kadeem Allen,1612709919,WES,25.0,59,97,0.608,13,32,0.406,11.0,29.0,0.379,1.0,3.0,0.333,0.0,1.0,0.0,11,30,0.367,0.0,1.0,0.0
1627292,Kadeem Jack,1612709905,SBL,26.0,12,17,0.706,4,19,0.211,8.0,14.0,0.571,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,0.0,0.0,0.0
1629232,Kaiser Gates,1612709923,WCB,22.0,12,27,0.444,3,5,0.6,0.0,5.0,0.0,0.0,5.0,0.0,2.0,9.0,0.222,33,95,0.347,0.0,1.0,0.0
203564,Kalin Lucas,1612709914,STO,29.0,29,46,0.63,15,41,0.366,22.0,53.0,0.415,2.0,3.0,0.667,1.0,7.0,0.143,24,51,0.471,0.0,1.0,0.0
1628768,Kamari Murphy,1612709921,LIN,24.0,30,51,0.588,2,9,0.222,1.0,5.0,0.2,0.0,3.0,0.0,2.0,5.0,0.4,2,7,0.286,0.0,0.0,0.0
1629254,Kanellos Garbis,1612709927,WIS,26.0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,,,
1627226,Karrington Ward,1612709923,WCB,25.0,1,1,1.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,0,2,0.0,0.0,0.0,0.0
1627770,Kay Felder,1612709920,RAP,23.0,24,41,0.585,13,30,0.433,10.0,35.0,0.286,3.0,4.0,0.75,2.0,6.0,0.333,16,58,0.276,0.0,0.0,0.0
1629037,Keenan Evans,1612709917,GRD,22.0,22,34,0.647,13,32,0.406,5.0,19.0,0.263,1.0,5.0,0.2,5.0,7.0,0.714,19,43,0.442,0.0,0.0,0.0
1628966,Keita Bates-Diop,1612709911,IWA,22.0,36,52,0.692,6,29,0.207,4.0,15.0,0.267,1.0,4.0,0.25,1.0,3.0,0.333,10,33,0.303,0.0,0.0,0.0
1627867,Keith Hornsby,1612709918,TEX,26.0,17,29,0.586,4,14,0.286,14.0,29.0,0.483,4.0,10.0,0.4,0.0,3.0,0.0,19,33,0.576,0.0,0.0,0.0
1628142,Kellen Dunham,1612709928,CAP,25.0,1,2,0.5,0,1,0.0,7.0,13.0,0.538,5.0,5.0,1.0,3.0,4.0,0.75,9,21,0.429,0.0,0.0,0.0
1627660,Kendall Gray,1612709921,LIN,26.0,7,10,0.7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1629134,Kendrick Nunn,1612709902,SCW,23.0,38,61,0.623,28,51,0.549,16.0,51.0,0.314,5.0,10.0,0.5,1.0,6.0,0.167,20,62,0.323,0.0,2.0,0.0
1627589,Kenneth Smith,1612709917,GRD,25.0,6,9,0.667,7,15,0.467,2.0,7.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,7,17,0.412,0.0,0.0,0.0
1629026,Kenrich Williams,1612709919,WES,24.0,19,24,0.792,2,5,0.4,6.0,12.0,0.5,1.0,1.0,1.0,0.0,2.0,0.0,1,9,0.111,0.0,0.0,0.0
1629394,Kentrell Barkley,1612709908,RGV,22.0,3,6,0.5,1,5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0
1627290,Kevin Young,1612709902,SCW,28.0,29,40,0.725,3,10,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0.0,0.0,0.0,0.0
1629282,Khadeem Lattin,1612709920,RAP,23.0,18,33,0.545,1,9,0.111,2.0,5.0,0.4,0.0,1.0,0.0,1.0,2.0,0.5,0,4,0.0,0.0,0.0,0.0
1629017,Khyri Thomas,1612709917,GRD,22.0,16,21,0.762,6,16,0.375,10.0,20.0,0.5,3.0,6.0,0.5,2.0,5.0,0.4,14,32,0.438,0.0,1.0,0.0
1628424,Kobi Simmons,1612709893,CTN,21.0,41,67,0.612,14,44,0.318,15.0,42.0,0.357,0.0,3.0,0.0,2.0,7.0,0.286,8,33,0.242,0.0,1.0,0.0
1628961,Kostas Antetokounmpo,1612709918,TEX,21.0,45,72,0.625,6,19,0.316,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,11,0.091,0.0,2.0,0.0
1626271,Kyle Casey,1612709926,MHU,28.0,23,37,0.622,6,12,0.5,8.0,18.0,0.444,0.0,0.0,0.0,1.0,1.0,1.0,3,13,0.231,0.0,0.0,0.0
1627858,Kyle Collinsworth,1612709920,RAP,27.0,31,52,0.596,8,19,0.421,0.0,1.0,0.0,2.0,8.0,0.25,0.0,4.0,0.0,1,3,0.333,0.0,0.0,0.0
203684,Kyle Randall,1612709909,DEL,27.0,9,13,0.692,2,8,0.25,4.0,9.0,0.444,2.0,4.0,0.5,0.0,1.0,0.0,1,6,0.167,0.0,0.0,0.0
1628671,L.G. Gill,1612709911,IWA,23.0,20,35,0.571,2,10,0.2,5.0,12.0,0.417,0.0,0.0,0.0,1.0,1.0,1.0,1,1,1.0,0.0,0.0,0.0
203941,LaQuinton Ross,1612709900,NAS,27.0,18,30,0.6,7,18,0.389,1.0,8.0,0.125,1.0,1.0,1.0,1.0,2.0,0.5,6,24,0.25,0.0,0.0,0.0
202730,Lavoy Allen,1612709928,CAP,29.0,26,32,0.813,10,17,0.588,2.0,9.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.5,0.0,0.0,0.0
1626260,Levi Randolph,1612709893,CTN,26.0,16,21,0.762,5,12,0.417,11.0,29.0,0.379,5.0,8.0,0.625,0.0,1.0,0.0,14,29,0.483,0.0,0.0,0.0
1629022,Lonnie Walker IV,1612709890,AUS,19.0,14,18,0.778,4,7,0.571,6.0,19.0,0.316,0.0,0.0,0.0,0.0,0.0,0.0,2,11,0.182,0.0,0.0,0.0
1628379,Luke Kennard,1612709917,GRD,22.0,1,2,0.5,1,2,0.5,0.0,1.0,0.0,0.0,0.0,0.0,,,,5,8,0.625,0.0,0.0,0.0
1628436,Luke Kornet,1612709919,WES,23.0,23,37,0.622,6,15,0.4,6.0,18.0,0.333,0.0,1.0,0.0,1.0,3.0,0.333,28,57,0.491,0.0,0.0,0.0
1628517,Luke Petrasek,1612709922,GBO,23.0,6,8,0.75,0,2,0.0,0.0,1.0,0.0,2.0,4.0,0.5,1.0,4.0,0.25,11,23,0.478,0.0,0.0,0.0
1627781,Malachi Richardson,1612709920,RAP,22.0,3,8,0.375,2,8,0.25,0.0,4.0,0.0,2.0,4.0,0.5,3.0,4.0,0.75,8,21,0.381,0.0,0.0,0.0
1629005,Malik Newman,1612709904,SXF,21.0,19,21,0.905,9,16,0.563,5.0,15.0,0.333,2.0,7.0,0.286,3.0,5.0,0.6,15,38,0.395,0.0,0.0,0.0
1629223,Manu Lecomte,1612709924,ACC,23.0,15,24,0.625,4,16,0.25,10.0,18.0,0.556,3.0,9.0,0.333,3.0,6.0,0.5,17,41,0.415,0.0,0.0,0.0
1628533,Marc Loving,1612709924,ACC,24.0,1,3,0.333,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,1,6,0.167,0.0,0.0,0.0
1629305,Marcus Allen,1612709905,SBL,24.0,35,59,0.593,8,21,0.381,1.0,7.0,0.143,0.0,4.0,0.0,1.0,3.0,0.333,2,8,0.25,0.0,0.0,0.0
1629094,Marcus Derrickson,1612709902,SCW,22.0,9,18,0.5,7,15,0.467,10.0,21.0,0.476,1.0,4.0,0.25,1.0,1.0,1.0,17,38,0.447,0.0,0.0,0.0
1627875,Marcus Georges-Hunt,1612709915,MNE,24.0,26,45,0.578,3,12,0.25,0.0,1.0,0.0,5.0,12.0,0.417,2.0,3.0,0.667,6,23,0.261,0.0,0.0,0.0
1629417,Marcus Keene,1612709926,MHU,23.0,2,2,1.0,0,1,0.0,2.0,6.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.5,0.0,0.0,0.0
1627925,Marcus Posley,1612709904,SXF,24.0,1,1,1.0,0,0,0.0,0.0,1.0,0.0,1.0,3.0,0.333,0.0,0.0,0.0,0,5,0.0,0.0,0.0,0.0
200766,Marcus Williams,1612709914,STO,33.0,3,8,0.375,3,12,0.25,6.0,30.0,0.2,2.0,3.0,0.667,2.0,5.0,0.4,20,56,0.357,0.0,0.0,0.0
1629263,Mareik Isom,1612709927,WIS,24.0,1,3,0.333,0,0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,6,0.167,0.0,0.0,0.0
1629156,Markel Crawford,1612709926,MHU,24.0,24,41,0.585,9,24,0.375,17.0,34.0,0.5,0.0,4.0,0.0,0.0,6.0,0.0,14,34,0.412,0.0,0.0,0.0
1628536,Marquise Moore,1612709911,IWA,23.0,8,17,0.471,6,14,0.429,6.0,16.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
1629393,Matt Farrell,1612709909,DEL,22.0,17,25,0.68,5,14,0.357,4.0,17.0,0.235,2.0,5.0,0.4,1.0,3.0,0.333,24,74,0.324,0.0,2.0,0.0
1628512,Matt Jones,1612709914,STO,24.0,14,21,0.667,3,12,0.25,1.0,7.0,0.143,5.0,7.0,0.714,1.0,6.0,0.167,8,38,0.211,0.0,0.0,0.0
1629298,Matthew Fisher-Davis,1612709908,RGV,22.0,0,1,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,5,0.4,0.0,0.0,0.0
1628777,Maverick Rowan,1612709919,WES,22.0,0,0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0.0,0.0,0.0,0.0
1628982,Melvin Frazier Jr.,1612709925,LAK,22.0,13,26,0.5,4,11,0.364,3.0,11.0,0.273,0.0,1.0,0.0,1.0,1.0,1.0,1,14,0.071,0.0,0.0,0.0
1628609,Michael Bethea Jr.,1612709917,GRD,23.0,15,25,0.6,5,14,0.357,4.0,22.0,0.182,5.0,13.0,0.385,3.0,6.0,0.5,20,63,0.317,0.0,1.0,0.0
1628164,Michael Bryson,1612709909,DEL,24.0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0,0,0.0,0.0,0.0,0.0
1626187,Michael Frazier,1612709908,RGV,24.0,24,45,0.533,7,13,0.538,1.0,1.0,1.0,5.0,12.0,0.417,5.0,7.0,0.714,26,67,0.388,0.0,0.0,0.0
