,ID,PTS,REB,AST,STL,BLK,FGper,threeper,FTper,height_inches,weight
41,1626166,13.80297918329343,4.269986366054802,6.653234570364458,1.4895301276935355,0.5958120510774142,0.40614521481777066,0.3604662909018356,0.7805137869114127,75,185
42,1627747,16.366576201796093,5.0282854595879565,5.619848454833599,1.4789074881141049,0.3943753301637613,0.4288831715530904,0.3381768456154253,0.6970583960644481,79,203
43,2546,18.273492703920386,6.526247394257281,1.506057090982449,0.7028266424584763,0.7028266424584763,0.4046273384439514,0.35944562571447786,0.7640729641584293,80,240
44,1626224,12.454996663329995,6.376958291624958,1.8931594928261597,1.2953196529863198,0.19927994661328,0.4922214681348014,0.3786318985652319,0.5828938438438438,80,215
45,202718,15.164147538171212,4.81564144793275,3.688576428203808,0.922144107050952,0.6147627380339681,0.4733673082861554,0.4313585211871676,0.6455008749356664,82,230
46,101112,13.37282515576324,6.783317107995847,1.8411860721703013,0.8721407710280374,0.6783317107995847,0.4893678770768433,0.34110394600207683,0.8614812727154726,83,255
47,1627767,15.230320956372026,12.708102199265829,1.164100964818244,0.5820504824091219,1.2611093785530976,0.5597385472501055,0.0,0.7634562160932984,81,220
48,101108,20.949559029865707,6.18510790405559,8.878622636466893,1.8954362931783255,0.2992794147123672,0.4568999064608806,0.3780896605866239,0.9147974109708024,72,175
49,203991,18.15628449255028,14.165892296385381,1.1971176588494687,0.997598049041224,2.394235317698937,0.6504339279748781,0.0,0.5636428977082916,82,240
50,203469,13.272044444444445,10.102600995024877,1.7828119402985076,0.7923608623548923,1.1885412935323385,0.5397958374792704,0.6606308689883914,0.7111438739635157,84,240
51,201147,11.34563008540112,4.718978885078341,2.0080761213099323,2.309287539506422,0.4016152242619865,0.4538252034160447,0.28213469504404554,0.7239114417322305,81,186
52,202709,10.660684414524685,4.3658040935672515,4.2642737658098735,1.3198942608459132,0.3045909832721338,0.4284579831361349,0.3604326635386916,0.7614774581803345,75,190
53,201584,14.149800383103134,3.4120086030177776,2.9102426319857515,1.304591524683268,0.3010595826192157,0.4525929058708876,0.40241630876768497,0.922245854756864,77,200
54,1626245,11.022522944932165,8.539972732109604,2.08534217877095,0.5958120510774142,0.3972080340516096,0.5928329908220271,0.0,0.6434770151636074,81,280
55,1626156,21.49345549392499,5.521254622292657,7.098755942947703,0.9859383254094032,0.4929691627047016,0.4071925283940835,0.3224018324088749,0.7335381141045959,77,195
56,201571,15.685023104285099,3.2759858382367613,5.757793291446428,1.0919952794122536,0.0,0.44771806455902396,0.41595092915794013,0.8636689937169643,72,183
57,203081,26.47295749485961,4.529593487713622,6.542746148919675,1.1072339636633295,0.4026305322412108,0.44088043280412575,0.3623674790170897,0.9270568004853876,75,195
58,1627814,14.352971691858926,6.13713272341554,2.771608326703792,1.7817482100238664,0.0989860116679926,0.4098020883054893,0.2524143297533811,0.7701111707769823,78,210
59,1628422,13.748387606277516,6.221898040797124,2.207770272540915,0.7024723594448365,0.20070638841281047,0.4355328628557987,0.3171160936922405,0.7245500621702458,77,210
60,1628464,12.885151700472257,10.653078177555804,2.2320735229164543,1.2174946488635203,1.8262419732952808,0.5488871708626372,0.3145194509564095,0.7639778921618592,81,243
61,201568,16.932981241552106,5.316168529324498,2.1658464378729443,0.5906853921471664,0.4922378267893054,0.3918213101242871,0.3189701117594699,0.9165468334816866,82,225
62,201980,12.390063093646061,5.119860782498372,2.2527387442992843,1.2287665877996092,1.7407526660494466,0.39627722456537395,0.3737498371223811,0.7925544491307479,78,215
63,201967,9.36641409138933,6.507192947702061,1.0845321579503435,0.8873444928684628,0.5915629952456419,0.4436722464342314,0.3470502905441099,0.5797317353407291,80,230
64,1627863,12.511646692000392,6.595286628341293,2.0367796940465754,0.6789265646821917,0.6789265646821917,0.391837617330865,0.25314261911721725,0.8205312481730489,79,220
65,203967,17.27825733058743,7.906999117387468,3.0261354646791543,0.7809381844333302,0.2928518191624988,0.4412300742048315,0.3855882285639568,0.8473179301101632,82,223
66,203121,11.446992820712733,2.91025241204561,2.0371766884319267,0.4850420686742683,0.29102524120456097,0.4297472728454017,0.40161483286229416,0.8430031153558784,80,225
67,201954,15.432609819121444,3.2489704882360937,6.7010016319869425,1.7260155718754249,0.3045909832721338,0.5046057289541683,0.4721160240718074,0.8954974908200733,74,185
68,1628021,12.114845038574087,7.050442604416068,2.2839461957967546,1.290926110667731,0.6951140595903166,0.4885658818834797,0.3376268289438681,0.6474490955041236,76,209
69,2561,17.877987044852297,8.49937089017568,4.884695913894069,1.660796610723983,2.6377357935027974,0.5676016651944907,0.3663521935420552,0.7512662315569077,81,250
70,202722,15.461979563145087,5.222257998148339,2.559930391249186,0.9215749408497069,0.9215749408497069,0.4474758323903577,0.3839895586873779,0.8355612797037343,82,210
71,1628368,15.25718513184515,3.5839025477488606,5.836641292048143,1.3311638034495767,0.4095888625998698,0.4198285841648665,0.3061676747934026,0.7464757020882626,75,175
72,201599,13.585764019384827,17.129876372267827,1.7720561764414997,0.5906853921471664,1.0829232189364721,0.634986796558204,0.0,0.5877319651864306,83,265
73,202732,4.947429100477536,3.686319721924439,2.328201929636488,1.8431598609622195,0.6790588961439756,0.3734823928791866,0.3472901211707761,0.38803365493941466,78,209
74,1627761,10.195559201803237,5.642202665075578,3.365524396711748,1.2868181516839037,0.9898601166799258,0.4068325079554495,0.36624824317157256,0.5464027844073189,78,210
75,201942,24.496720688275317,4.1823669467787115,5.476909096972124,1.1949619847939177,0.2987404961984794,0.4550813558756837,0.3096943143924237,0.8215363645458184,79,220
76,202326,24.349111847448267,12.417076958061271,5.141445927947244,1.5521346197576589,1.5521346197576589,0.4559395445538122,0.34340978462138194,0.7236827664620084,83,270
77,201960,15.972200871632333,7.788912770734285,2.366251980982568,0.9859383254094032,0.4929691627047016,0.4081784667194929,0.36578311872688857,0.7532568806127841,80,215
78,1627749,13.721226897095637,9.830132702396874,4.915066351198437,2.0479443129993493,0.6143832938998046,0.4556676096423552,0.2795443987244112,0.7157565373932724,77,170
79,1626153,13.94122315592904,4.879428104575164,5.07858843537415,1.7924429771908763,0.8962214885954383,0.4660351740696279,0.3664550086701348,0.8235279678538082,77,190
80,203471,22.27185262529833,3.5634964200477333,7.1269928400954665,1.1878321400159109,0.0989860116679926,0.4315790108724477,0.2870594338371785,0.8403912390612571,73,172
81,1628372,18.76772346893465,4.691930867233664,6.323906821054069,1.2239819653653037,0.3059954913413259,0.40085409365713703,0.32129526590839225,0.7099095399118761,75,195
82,1627756,13.405771149241819,6.752536578877361,4.1706843575419,1.0923220936419262,0.1986040170258048,0.4140893754988029,0.3833057528598032,0.7397999634211226,78,214
83,202324,16.10256236988499,9.274260605440087,1.7325541790382581,0.9172345653731956,1.3248943722057271,0.5737811781167877,0.21504054810416026,0.6634663356199447,82,265
84,201565,18.309756436314363,3.135925135501355,3.2370840108401087,0.6069532520325203,0.4046355013550136,0.4359947527100271,0.22457270325203246,0.8740126829268292,75,190
85,1626164,25.21727240248141,4.558506934294717,4.752485952775343,0.872905583162818,0.2909685277209393,0.4189946799181527,0.3714698203903992,0.8515678911299491,78,210
86,2734,16.14709689336692,3.510238455079765,4.011701091519732,1.3038028547439129,0.3008775818639799,0.4152110629722922,0.35002092023509657,0.8454660050377835,75,185
87,203473,14.15499966852294,11.383391341819149,2.078706245027844,0.9898601166799258,1.0888461283479185,0.5206664213736409,0.346451040837974,0.774070611243702,84,245
88,1627738,14.037082518442269,9.733743352204494,1.53690684508492,0.6147627380339681,1.53690684508492,0.6250087836678675,0.0,0.7018541259221136,83,237
89,1628415,13.524780236747295,3.893497340881797,1.9467486704408987,1.1270650197289416,0.30738136901698404,0.4477521942014067,0.3678330382569909,0.7479613312746611,78,220
90,203079,17.116454452405325,3.0565097236438086,4.482880928010919,0.9169529170931424,0.4075346298191744,0.4054969566700785,0.3117639918116684,0.7529202285909247,76,215
91,1717,17.951735492024458,8.465875260443351,2.345965433616832,0.8159879769102025,0.9179864740239778,0.4651131468388154,0.417173853195341,0.9159465040817024,84,245
92,1627734,17.057095063239494,11.574457364341084,3.0459098327213376,0.8122426220590235,0.6091819665442676,0.5178046715626274,0.3563714504283965,0.7564009417924656,82,252
93,1628378,22.421289375789218,3.97468311661718,3.97468311661718,1.6306392273301251,0.40765980683253134,0.4453683389645405,0.34447253677348905,0.825511108835876,75,215
94,1627827,9.485860231581103,6.221908323940292,2.0399699422755058,0.8159879769102025,0.4079939884551013,0.3824943641766574,0.3100754312258769,0.7843684428049321,80,220
95,203926,13.05580763056324,4.181938381664788,1.631975953820405,0.4079939884551013,0.3059954913413259,0.4773529664924685,0.4396135225603716,0.8057881271988249,80,219
96,1627733,8.826045340868491,5.819370554418787,2.230758712527201,0.3879580369612525,0.872905583162818,0.3666203449283836,0.3520719185423366,0.7477891162428141,85,225
97,203110,11.918658029901529,8.206289135342036,7.815513462230509,1.465408774168221,1.465408774168221,0.4454842673471391,0.29894338993031705,0.7600586842019171,79,230
98,1628407,8.715969485903816,6.2398417910447765,1.8818570480928691,0.7923608623548923,0.09904510779436154,0.3714191542288557,0.25355547595356553,0.7923608623548923,79,221
99,202779,18.283742980853802,3.535530410662337,5.050757729517624,1.6162424734456398,0.20203030918070494,0.4182027400040593,0.3363804647858738,0.8869130573032948,75,190
100,2730,19.511886235489218,14.559630845771144,1.485676616915423,0.6933157545605306,1.8818570480928691,0.5506907993366502,0.14163450414593698,0.5695093698175787,83,265
101,203939,14.78978208149742,9.79185572292243,1.9379714451617307,1.4279789595928545,0.7139894797964271,0.6099510127403763,0.3396549953888718,0.7374491341325955,83,240
102,2548,18.339058341862852,6.113019447287617,5.501717502558853,1.4263712043671102,1.1207202320027296,0.4503257659501877,0.30157562606618904,0.7345811702490618,76,220
103,202734,13.678186336614365,3.298286066985024,2.425210343371341,1.0670925510833904,0.19401682746970733,0.4869822369489654,0.412285758373128,0.6625674658090506,76,191
104,202334,10.367736205211175,14.192726261502678,1.0065763306030269,0.8052610644824215,1.3085492297839352,0.5888471534027707,0.0,0.671386412512219,82,245
105,202327,7.337876522985563,6.726386812736767,2.3440438892870548,1.9363840824545235,3.3631934063683837,0.5095747585406641,0.0,0.7643621378109962,82,245
106,203901,15.421331969209785,5.334423008217222,7.565181720744422,1.6488216570853234,0.3879580369612525,0.4781582805547436,0.31618580012342073,0.6294619149696321,76,185
107,2731,11.155967579508172,11.835026475652144,0.7760673098788293,0.7760673098788293,2.5222187571061947,0.48989248936101104,0.0,0.7857681512523147,82,255
108,1626144,16.056511073024836,4.41554054508183,6.021191652384314,1.204238330476863,0.3010595826192157,0.3893703935208523,0.3191231575763686,0.7626842759686797,77,200
109,202683,19.769579258661828,15.35403871358,2.10741707833451,0.7024723594448365,0.7024723594448365,0.5940909097019189,0.0,0.8509950868703163,83,245
110,202339,20.568696729098807,4.356916055917481,5.572799606406081,2.3304434717698155,0.6079417752442997,0.4762210572747014,0.34956652076547234,0.7974169618621065,73,205
111,201569,20.849799224961586,2.8930343422195497,2.5937549275071827,0.6983186343288568,0.498799024520612,0.4289671610877264,0.36013289570388185,0.8070568216743503,76,215
112,203961,5.858878966240443,12.727909478384412,3.535530410662337,1.2121818550842298,2.323348555578107,0.5151772884107977,0.0,0.38890834517285705,82,238
113,101141,15.033060050341605,8.102233663495799,1.7571109149749928,1.2690245497041617,0.4880863652708313,0.4412300742048315,0.3455651466117486,0.7614147298224969,82,235
114,203095,19.75518732754895,3.474530434493534,3.1767135401083744,0.8934506831554803,0.2978168943851601,0.455659848409295,0.3762420099065856,0.8606908247731127,79,205
115,202323,11.676285434995112,4.428935854653319,3.1203866248693832,0.7046034314221188,0.5032881653015134,0.44993961977955305,0.3331767654296019,0.8545833046819697,79,220
116,1626163,16.83766832504146,5.546526036484245,2.4761276948590383,0.6933157545605306,0.39618043117744617,0.4229226102819237,0.37835231177446105,0.7883990580431178,84,242
117,1628412,15.461979563145087,4.915066351198437,5.529449645098243,1.2287665877996092,0.4095888625998698,0.38808544731337663,0.3686299763398828,0.8365852518602339,71,190
118,1628373,9.533553449608496,3.7130681856369936,5.318719292939476,1.4049447188896727,0.4014127768256209,0.35725737137480257,0.3161125617501765,0.7235465302281817,77,190
119,1627832,15.634085967720424,4.381527277577699,5.676069427771108,1.5932826463918903,0.3983206615979726,0.4262031079098306,0.4132576864078965,0.8334859843937575,72,195
120,202066,12.492460309296026,3.481505332098893,2.867122038199088,1.3311638034495767,0.6143832938998046,0.4280203614168639,0.4013970853478724,0.7874345883482496,78,195
121,203914,18.253239966414775,2.808190764063812,3.1090683459277924,1.9055580184718728,0.2005850545759866,0.4874216826196474,0.4001671838790933,0.8294192006717045,76,210
122,201588,13.252116449783115,3.5870390390390385,3.686679012345679,1.1956796796796796,0.4981998665331999,0.4583438772105439,0.41450228895562224,0.780180990990991,75,188
123,101123,18.355804102358523,5.087750050110242,1.0973578539453466,0.997598049041224,0.498799024520612,0.3950488274203248,0.365120885949088,0.828006380704216,79,205
124,203507,26.749438110749193,9.929715662323565,4.762210572747015,1.4185308089033661,1.4185308089033661,0.5380284710912053,0.3130900142508144,0.7700595819761129,83,222
125,201609,20.17296417604913,4.7885319003753,5.501717502558853,1.018836574547936,0.2037673149095872,0.461532968270215,0.381044878880928,0.8160880962128968,75,190
126,203476,12.644859417344177,9.812410907859078,2.023177506775068,1.2139065040650403,1.0115887533875338,0.4835394241192412,0.28931438346883465,0.7849928726287263,83,251
127,202328,18.160961845547515,12.377862263445792,3.855399721401149,1.521868311079401,0.811663099242347,0.56714959059559,0.0,0.7558612611694356,83,265
128,203084,20.297700925641287,6.629902312395395,2.1419684393892817,0.7139894797964271,0.20399699422755066,0.4549132971274379,0.3682145745807289,0.8486274959866106,80,225
129,202355,20.17296417604913,16.60703616513136,1.4263712043671102,1.018836574547936,2.4452077789150457,0.5522094234049814,1.018836574547936,0.7243928045035825,84,265
130,203546,13.193144267940097,3.007260825780464,2.5222187571061947,0.7760673098788293,0.29102524120456097,0.4316874411200988,0.3026662508527434,0.7401741967969334,75,175
131,101133,11.790057703988662,9.77466322467436,1.7130853074171561,1.2092366875885807,1.4107761355200108,0.5713643348856043,0.0,0.7154650401565769,83,262
132,1627819,13.561083598514983,2.8705943383717853,6.236118735083532,1.0888461283479185,0.2969580350039777,0.4157412490055688,0.2642926511535402,0.6938919417926279,75,170
133,202738,19.67161961318796,2.7133268431983386,6.201889927310488,0.5814271806853583,0.0969045301142264,0.3614538973260644,0.2839302732346833,0.8653574539200416,69,185
134,202397,15.657348961504637,4.0406061836140985,6.363954739192207,1.1111667004938774,0.4040606183614099,0.4858828935795954,0.3363804647858738,0.7050857790406603,72,175
135,1628397,14.24200343112026,11.373110653628409,2.254130039457883,0.7172231943729627,0.8196836507119575,0.5768523691885401,0.0,0.8258312780922972,82,220
136,1627826,14.72948857736241,10.562593782450676,2.034995132398754,0.5814271806853583,1.0659498312564903,0.4980892847871236,0.0,0.7316292023624092,85,240
137,200826,18.359729480479555,4.589932370119889,9.893854220036202,0.8159879769102025,0.10199849711377533,0.4477734023294736,0.3743344844075554,0.7996682173719984,72,185
138,200755,19.718689156941586,2.9285181916249883,3.4166045568958188,0.5857036383249976,0.09761727305416627,0.4480632833186232,0.4060878559053317,0.882460148409663,76,200
139,2747,10.462197197197195,3.686679012345679,2.19207941274608,1.0960397063730398,0.19927994661328,0.4025454921588255,0.3736498998998999,0.6934942142142142,78,225
140,203960,10.546913211946649,8.191777251997394,1.1263693721496422,1.0239721564996744,2.559930391249186,0.5416812707883278,0.5693285190138191,0.6143832938998046,81,207
141,203210,13.627240693086293,11.065729284611423,1.844288214101904,0.7172231943729627,0.6147627380339681,0.4682442854692057,0.347340946989192,0.7387398902041515,81,227
142,201580,17.389517453462883,9.476310072954492,1.856184447279746,1.0746331010566952,3.321593221447966,0.5998406582261916,0.0,0.7327043870841103,84,270
143,203953,18.643547774158524,6.991330415309447,3.039708876221498,1.2158835504885994,0.6079417752442997,0.4802740024429968,0.3657783014386537,0.7487816198425625,80,250
144,203109,13.3508586737654,4.790002730282243,1.7325541790382581,1.1210644687894613,0.3057448551243985,0.4137747039350193,0.33224274256851305,0.8326451554554452,78,235
145,1626143,17.746889857369258,8.577663431061808,1.183125990491284,0.29578149762282097,1.7746889857369257,0.5501535855784471,0.2464845813523508,0.7138193475964079,83,260
146,1627751,13.045001667333601,9.161375216753367,1.3941223155929041,0.8962214885954383,2.389923969587836,0.6452794717887156,0.4979008269974657,0.595489389088969,84,230
147,2037,18.51207418699187,2.124336382113821,4.0463550135501345,0.9104298780487804,0.2023177506775068,0.4238556876693767,0.33888223238482384,0.9134646443089433,77,185
148,1627750,19.15587271200672,4.212286146095718,3.811116036943745,1.1032178001679265,0.4011701091519732,0.4513163727959698,0.38512330478589424,0.9156707741393788,76,207
149,2749,8.88933360395102,3.7375607198430414,6.464969893782558,1.0101515459035249,0.10101515459035247,0.3929489513564712,0.33436016169406674,0.8081212367228199,72,190
150,203516,11.515727623300185,5.151772884107976,1.6162424734456398,1.0101515459035249,0.4040606183614099,0.4798219843041743,0.3394109194235844,0.8444866923753468,79,210
151,201935,31.025299325182072,5.4867892697267315,8.878622636466893,1.7956764882742031,0.6983186343288568,0.4489191220685509,0.365120885949088,0.8569367241264114,77,220
152,201949,14.773130330945072,6.724321392016377,5.297950187649267,1.3244875469123167,0.9169529170931424,0.5124747969976118,0.3168581746844081,0.7121667656090072,80,240
153,201162,7.565181720744422,4.752485952775343,4.073559388093152,1.2608636201240704,0.4849475462015656,0.3666203449283836,0.35692139400435224,0.8030731365097925,79,240
154,1626185,12.500175673357349,7.069771487390633,1.639367301423915,0.8196836507119575,1.1270650197289416,0.4569736352719162,0.3555377834963115,0.7858717001200892,82,239
155,1628386,14.493293383518223,9.563601756471211,1.2817198230322242,0.6901568277865822,2.0704704833597467,0.574802043713682,0.2819783610670893,0.7611443872160593,83,234
156,101127,10.637438585878952,4.41554054508183,8.128608730718822,0.8028255536512419,0.10035319420640523,0.42549754343515817,0.29704545485095946,0.8319279799710992,75,200
157,1891,7.295301302931597,2.229119842562433,2.6344143593919656,1.8238253257328996,0.6079417752442997,0.3870562635722042,0.3505797570575462,0.9007670636536376,74,185
158,1628393,10.533889493291133,3.839455048956582,4.528588006461608,1.6736086110836383,0.2953426960735832,0.34653543005967097,0.27368423169485384,0.7639531071770019,72,190
159,1627759,17.04492508408929,5.9860153569123105,1.9276998607005744,1.2174946488635203,0.4058315496211735,0.4717791764346143,0.3967003397546972,0.6533887948900894,79,225
160,1628369,16.53763564706282,6.087473244317603,1.9276998607005744,1.1160367614582272,0.9131209866476404,0.4819249651751436,0.4352543369687086,0.8400713077158292,80,205
161,201145,16.739515515515517,4.882358692025359,1.9927994661327997,0.7971197864531199,0.5978398398398398,0.47627907240573897,0.31585871538204874,0.8658713680347013,81,235
162,201952,15.477307926829267,3.3382428861788616,7.789233401084012,1.6185420054200543,0.4046355013550136,0.45015699525745256,0.36922989498644987,0.8507461415989159,74,189
163,203924,14.658955685562505,7.028266424584763,1.204845672785959,0.7028266424584763,1.6064608970479461,0.5301320960258221,0.2881589234079753,0.6606570439109678,81,220
164,203087,18.917615588723045,5.942706467661692,3.3675336650082923,1.089496185737977,0.5942706467661691,0.4526361426202322,0.3684478009950249,0.8507974759535656,77,185
165,1626170,13.107865123703112,3.77347632349029,7.447650638467678,1.3902281191806332,0.1986040170258048,0.4160754156690609,0.3326617285182229,0.7407929835062517,76,198
166,201573,11.714072766499953,3.0261354646791543,2.0499627341374915,0.8785554574874964,0.19523454610833252,0.4060878559053317,0.3611839103004152,0.7760573207806218,75,200
167,202710,21.85031707317073,5.361420392953929,4.855626016260162,1.922018631436314,0.4046355013550136,0.4805046578590785,0.35810241869918696,0.8679431504065039,80,236
168,201975,15.518537490720119,4.131558682594316,2.3177036512114464,0.9069275156914356,0.10076972396571507,0.401063501383546,0.3375785752851455,0.8766965985017209,76,210
169,203925,15.183450211304807,4.633910129424195,2.267658148441627,0.5915629952456419,0.29578149762282097,0.4821238411251981,0.4081784667194929,0.8153709951135764,78,219
170,204060,13.3508586737654,4.8919176819903765,5.503407392239173,1.3248943722057271,0.3057448551243985,0.47186622640865505,0.44944493703286575,0.8173579126992253,80,226
171,2207,11.173098149261707,5.087750050110242,2.394235317698937,0.5985588294247344,0.1995196098082448,0.40801760205786064,0.2703490712901717,0.8788838812053185,79,240
172,1626202,13.605063919488645,4.1627434380524955,2.6397885216918264,0.9137729498164014,0.10153032775737794,0.4396263191894465,0.38683054875561,0.7706151876784986,74,185
173,203954,26.55189827073323,12.690245497041614,3.6118391030041517,0.7809381844333302,2.0499627341374915,0.471491428851623,0.3006612010068321,0.7506768297865386,84,250
174,203530,15.769171210094989,11.878077015396222,2.662327606899153,0.6143832938998046,0.2047944312999349,0.5345134656928301,0.0,0.6594380687857904,83,260
175,1628381,15.540803831874836,10.888461283479183,1.880734221691859,0.8908741050119332,1.6827621983558738,0.572139147440997,0.3454611807212941,0.7136891441262265,82,235
176,203089,12.361482763300762,9.42309751628665,2.127796213355049,0.8105890336590664,2.0264725841476663,0.5846373405266015,0.1448927897665581,0.5856505768186754,83,229
177,202322,20.25471451710873,3.7284797867314574,10.076972396571506,1.4107761355200108,1.108466963622866,0.4192020516973746,0.3607556117972599,0.7295728015117771,76,210
